SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,START_DATE,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,002007,预付款项、按金及其他应收款项减少(增加),-37327000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,002008,预收账款、按金及其他应付款增加(减少),43090000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,002014,存款(增加)减少,-1659000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,002999,经营产生现金,-256313000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,003001,已收利息(经营),1487000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,003999,经营业务现金净额,-254826000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,005004,处置固定资产,14000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,005005,购建固定资产,15959000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,005010,收回投资所得现金,394658000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,005011,投资支付现金,707500000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,005999,投资业务现金净额,-328787000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,007005,吸收投资所得,557211000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,007011,偿还融资租赁,11564000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,007999,融资业务现金净额,545647000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,010999,现金净额,-37966000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,011001,期初现金,70116000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,011997,期间变动其他项目,181000
06682.HK,06682,第四范式,10000071947,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,011999,期末现金,32331000
